"","user","FigureRotation","EmbeddedFigure","LetterSets","Vocab","AddSubtract","MarkXYI","MarkXYII","MarkThetaI","MarkThetaII","Right Triangle Trig I","Right Triangle Trig II","Right Triangle Trig III","Right Triangle Trig IV","Right Triangle Trig V","TrigIDs","MA.GoodatMath","MA.ImportantDoWell","MA.NaturallyBetter","MA.EffortImportant","MA.UnderstandQuickly","MA.ThinkCarefully","MA.PlugInNum","MA.PatternsOverCalc","MA.ExcitingIntimidating","SA.ChairParts","SA.SpatialRel","SA.Diagrams","HSMath","PostHSMath"
"1189",2172,100,55,0.787255889929164,-0.49589583813179,93.8,100,100,25,100,0,100,0,11.1,88.9,33.3,5,6,6,3,2,6,2,5,5,5,2,5,4,2
"1190",2173,60,70,0.787255889929164,-0.639959502779497,68.8,30,100,25,100,0,66.7,0,0,11.1,50,5,4,6,6,5,6,6,5,2,7,7,7,4,3
"1191",2174,60,80,0.787255889929164,-0.356977304364359,84.4,80,100,25,100,0,100,100,0,33.3,33.3,3,6,5,5,5,6,7,3,3,5,5,7,2,1
"1192",2175,55,70,-1.22242634699417,-1.06700536584234,81.2,40,90,25,100,0,66.7,0,0,0,33.3,2,5,4,6,3,6,5,5,2,5,4,6,3,3
"1193",2176,45,65,-2.08310396452022,-1.9262422228483,3.1,0,0,33.3,33.3,0,0,0,0,0,25,3,5,6,3,4,4,4,4,1,5,5,6,3,2
"1194",2177,65,75,1.64793350745522,0.790386881937017,87.5,70,100,91.7,100,100,100,100,66.7,100,83.3,5,6,5,4,4,6,2,5,3,5,4,5,4,4
"1195",2178,65,70,-0.0734217275968895,0.790386881937017,87.5,70,60,100,100,66.7,100,100,100,100,66.7,6,7,6,7,5,7,7,6,7,7,4,5,4,5
"1196",2179,50,60,-2.08310396452022,-1.7821785582006,46.9,0,10,33.3,83.3,0,0,0,0,0,25,2,6,4,6,6,6,6,6,6,6,6,6,4,3
"1197",2180,55,45,-0.934099345122943,-0.928086832074909,3.1,20,30,25,41.7,0,0,0,0,0,33.3,3,5,5,4,4,4,4,4,5,5,5,5,3,1
"1198",2181,55,45,-1.50644996077777,-1.7821785582006,0,10,0,25,33.3,0,0,0,0,0,50,2,7,3,6,5,7,3,2,1,5,6,5,3,2
"1199",2181,55,45,-1.50644996077777,-1.7821785582006,0,10,0,25,33.3,0,0,0,0,0,50,2,6,7,2,6,7,7,5,2,6,5,6,3,2
"1200",2182,70,30,1.07558289180039,-1.21106903049005,90.6,80,20,41.7,83.3,0,100,0,0,0,41.7,5,6,4,5,5,7,5,5,4,6,5,5,3,1
"1201",2182,70,30,1.07558289180039,-1.21106903049005,90.6,80,20,41.7,83.3,0,100,0,0,0,41.7,5,6,5,7,5,7,2,6,5,6,5,6,3,1
"1202",2183,75,80,1.07558289180039,0.929305415704448,93.8,30,50,25,100,100,100,100,0,0,33.3,1,7,5,2,1,7,7,7,2,5,4,3,2,1
"1203",2183,75,80,1.07558289180039,0.929305415704448,93.8,30,50,25,100,100,100,100,0,0,33.3,2,6,4,7,1,7,5,6,2,6,6,6,2,1
"1204",2183,75,80,1.07558289180039,0.929305415704448,93.8,30,50,25,100,100,100,100,0,0,33.3,1,6,2,6,3,6,2,4,2,5,4,2,2,1
"1205",2184,80,80,1.07558289180039,-0.356977304364359,90.6,100,100,33.3,100,0,100,100,55.6,88.9,66.7,6,6,6,6,5,6,5,5,6,6,6,7,4,2
"1206",2186,70,35,-0.645772343251715,1.21743274499986,100,0,30,33.3,100,0,100,0,0,0,41.7,5,6,6,2,3,5,2,2,2,7,7,7,2,4
"1207",2187,70,60,-0.645772343251715,-1.49919635978546,78.1,0,0,33.3,75,0,0,0,0,11.1,25,1,5,6,4,6,6,4,4,1,6,6,6,4,1
"1208",2187,70,60,-0.645772343251715,-1.49919635978546,78.1,0,0,33.3,75,0,0,0,0,11.1,25,1,5,6,4,6,6,4,4,2,5,4,7,3,1
"1209",2188,90,60,0.498928888057936,0.219277354226466,100,90,50,100,100,66.7,100,100,0,33.3,41.7,6,6,6,6,5,6,3,4,6,5,6,6,4,3
"1210",2189,50,55,1.07558289180039,1.36149640964757,93.8,40,90,25,100,66.7,100,100,0,0,25,6,6,6,6,1,6,6,6,6,6,6,6,3,2
"1211",2190,65,35,-0.645772343251715,-0.356977304364359,81.2,50,60,25,75,100,100,66.7,11.1,11.1,8.3,6,7,5,7,5,5,2,6,7,6,6,7,4,3
"1212",2191,95,80,1.07558289180039,0.219277354226466,96.9,90,70,100,100,100,100,100,77.8,100,41.7,6,6,7,2,6,6,6,6,4,5,2,6,4,2
"1213",2192,65,55,-0.361748729468118,-1.9262422228483,100,40,80,25,100,0,100,0,0,0,50,6,6,6,6,5,5,5,5,5,5,6,6,3,4
"1214",2193,70,50,0.214905274274339,1.78854227271041,87.5,0,10,33.3,100,100,100,100,22.2,11.1,33.3,2,6,7,7,6,5,2,2,1,6,6,5,3,1
"1215",2193,70,50,0.214905274274339,1.78854227271041,87.5,0,10,33.3,100,100,100,100,22.2,11.1,33.3,2,3,6,6,5,6,2,5,1,5,5,3,3,1
"1216",2194,75,80,0.214905274274339,-0.212913639716653,90.6,30,90,25,33.3,0,100,100,0,0,16.7,1,2,7,4,6,4,6,3,1,6,6,3,4,5
"1217",2195,45,45,-0.934099345122943,-1.06700536584234,93.8,90,60,25,100,66.7,100,100,0,11.1,0,1,2,6,6,4,5,3,5,2,6,4,6,2,1
"1218",2196,40,55,-2.08310396452022,-0.639959502779497,87.5,0,30,25,83.3,0,33.3,0,11.1,0,33.3,4,4,6,4,6,6,6,5,3,6,4,4,4,5
"1219",2197,75,50,0.787255889929164,-1.06700536584234,90.6,60,90,25,91.7,0,33.3,0,0,0,8.3,5,5,7,3,4,5,4,5,5,7,5,6,4,1
"1220",2198,55,70,-0.361748729468118,-1.64326002443317,75,70,70,25,100,0,0,0,0,0,16.7,6,7,5,7,2,6,5,4,6,2,4,5,4,5
"1221",2199,60,40,-0.934099345122943,0.790386881937017,75,40,40,25,100,0,0,0,0,0,16.7,2,3,3,6,5,2,3,4,2,5,3,5,4,1
"1222",2200,55,45,-0.0734217275968895,-0.356977304364359,75,20,70,75,91.7,0,0,66.7,0,0,50,3,6,6,6,6,7,4,6,2,5,4,5,2,1
"1223",2201,60,55,0.214905274274339,-0.639959502779497,93.8,40,50,25,100,100,100,100,0,0,25,5,5,6,2,5,6,2,5,3,6,5,6,4,2
"1224",2203,65,50,0.787255889929164,0.0752136895787599,93.8,40,100,91.7,100,100,100,100,44.4,22.2,16.7,3,2,7,5,3,7,4,3,1,7,6,5,3,1
"1225",2204,65,70,1.35960650558399,-0.356977304364359,87.5,80,90,25,100,33.3,100,100,44.4,77.8,58.3,6,4,6,4,5,4,4,4,5,6,4,5,4,2
"1226",2205,70,75,-0.645772343251715,1.07336908035215,100,10,20,25,75,0,100,0,0,0,25,6,6,3,3,3,6,6,5,4,5,5,3,3,1
"1227",2206,80,50,0.787255889929164,-1.35513269513775,75,20,10,25,91.7,0,0,0,0,0,25,5,5,3,6,6,6,6,6,3,3,6,6,4,1
"1228",2206,80,50,0.787255889929164,-1.35513269513775,75,20,10,25,91.7,0,0,0,0,0,25,5,4,5,4,4,5,2,5,3,3,5,5,4,1
"1229",2207,55,40,-0.934099345122943,-1.06700536584234,62.5,0,0,25,83.3,0,0,0,0,0,25,6,7,6,6,5,7,6,6,6,7,6,5,4,2
"1230",2207,55,40,-0.934099345122943,-1.06700536584234,62.5,0,0,25,83.3,0,0,0,0,0,25,5,7,6,5,5,7,5,5,5,7,5,6,4,1
"1231",2209,75,45,-0.0734217275968895,-0.639959502779497,81.2,40,100,33.3,100,0,0,100,0,0,0,2,4,6,5,5,5,2,5,1,6,6,6,4,3
"1232",2210,75,65,0.787255889929164,0.64632321728931,3.1,30,60,25,100,0,0,0,0,0,50,3,5,5,5,5,5,5,5,3,3,5,5,3,2
"1233",2210,75,65,0.787255889929164,0.64632321728931,3.1,30,60,25,100,0,0,0,0,0,50,1,5,6,7,5,6,3,5,2,3,5,5,3,1
"1234",2211,55,40,-2.08310396452022,-1.35513269513775,71.9,20,20,25,75,0,0,0,0,0,25,5,6,7,4,5,5,5,3,3,7,4,6,4,2
"1235",2212,45,55,-1.50644996077777,-0.49589583813179,71.9,0,0,25,75,0,33.3,0,0,0,25,1,5,7,6,3,7,6,6,1,7,6,7,2,3
"1236",2213,60,65,0.787255889929164,1.50556007429527,87.5,30,80,83.3,100,100,100,100,0,22.2,33.3,5,4,6,7,5,7,3,4,2,5,4,6,2,2
"1237",2214,70,45,-2.08310396452022,-0.928086832074909,65.6,0,10,25,83.3,0,33.3,0,0,0,16.7,1,4,7,5,7,6,4,4,1,5,4,5,4,3
"1238",2215,65,45,-0.645772343251715,-0.212913639716653,90.6,0,30,25,100,0,66.7,0,0,44.4,16.7,2,3,6,2,4,4,6,4,1,2,3,5,3,1
"1239",2216,80,65,-0.0734217275968895,-0.0688499750689463,90.6,20,40,33.3,66.7,0,33.3,0,0,0,8.3,4,4,5,3,4,5,6,4,4,7,4,4,5,3
"1240",2216,80,65,-0.0734217275968895,-0.0688499750689463,90.6,20,40,33.3,66.7,0,33.3,0,0,0,8.3,4,3,5,2,4,5,4,4,4,7,6,4,4,4
"1241",2217,95,85,1.35960650558399,0.64632321728931,84.4,0,90,100,100,66.7,100,100,66.7,77.8,41.7,5,6,7,4,4,5,4,6,3,6,6,6,4,1
"1242",2218,60,45,-1.50644996077777,-0.212913639716653,6.2,0,0,25,58.3,0,0,0,0,0,8.3,2,4,7,4,2,7,2,2,1,4,5,5,4,2
"1243",2219,75,55,-0.361748729468118,1.78854227271041,87.5,80,100,25,83.3,100,100,100,11.1,44.4,41.7,4,2,7,2,7,7,4,2,4,6,6,7,3,3
"1244",2220,65,40,-2.08310396452022,-0.639959502779497,53.1,30,30,25,100,0,0,0,0,11.1,16.7,5,6,6,4,3,5,6,3,4,6,5,4,4,1
"1245",2221,60,55,0.498928888057936,1.36149640964757,65.6,0,10,33.3,91.7,0,0,0,0,0,25,5,5,6,6,6,6,5,3,3,6,5,6,4,1
"1246",2221,60,55,0.498928888057936,1.36149640964757,65.6,0,10,33.3,91.7,0,0,0,0,0,25,2,6,5,4,5,5,3,4,2,3,3,2,2,1
"1247",2221,60,55,0.498928888057936,1.36149640964757,65.6,0,10,33.3,91.7,0,0,0,0,0,25,4,5,7,3,6,3,2,3,2,6,4,6,4,1
"1248",2221,60,55,0.498928888057936,1.36149640964757,65.6,0,10,33.3,91.7,0,0,0,0,0,25,2,5,6,6,6,5,2,4,2,6,6,6,4,1
"1249",2222,55,40,-1.50644996077777,-0.784023167427203,68.8,70,80,25,91.7,0,100,0,11.1,0,25,5,4,6,6,3,6,1,4,4,6,4,6,3,5
"1250",2225,95,55,-0.645772343251715,-1.49919635978546,15.6,30,10,25,50,0,33.3,0,0,0,25,3,7,7,5,5,5,5,5,6,6,5,5,4,1
"1251",2226,85,85,1.35960650558399,1.78854227271041,100,100,90,100,100,100,100,100,100,11.1,58.3,3,5,6,5,6,6,4,5,2,4,4,6,5,3
"1252",2227,40,65,-0.645772343251715,-0.784023167427203,84.4,0,10,25,66.7,0,0,0,0,0,16.7,1,4,6,2,5,6,5,5,1,6,6,6,4,1
"1253",2228,65,70,-1.794776962649,1.07336908035215,78.1,0,10,25,91.7,0,33.3,0,0,0,58.3,3,6,6,5,5,5,3,4,4,5,6,6,3,4
"1254",2229,65,50,0.498928888057936,1.21743274499986,90.6,0,20,25,100,66.7,100,100,0,0,41.7,3,5,6,4,6,6,3,4,2,7,5,7,2,1
"1255",2230,85,65,-0.0734217275968895,-0.639959502779497,81.2,10,60,91.7,100,100,100,100,22.2,0,41.7,7,6,5,5,5,7,6,5,5,6,5,7,3,3
"1256",2231,75,55,1.07558289180039,-0.784023167427203,68.8,90,80,25,100,0,66.7,100,0,55.6,25,5,6,5,3,5,6,5,4,3,5,5,6,1,5
"1257",2231,75,55,1.07558289180039,-0.784023167427203,68.8,90,80,25,100,0,66.7,100,0,55.6,25,5,6,5,7,5,7,3,6,5,6,6,7,2,5
"1258",2232,55,55,0.787255889929164,-0.639959502779497,100,0,30,33.3,75,0,66.7,0,0,44.4,41.7,3,6,4,5,6,6,3,4,3,5,5,5,3,3
"1259",2233,95,60,1.07558289180039,-0.928086832074909,100,0,0,25,100,0,0,0,0,0,33.3,6,4,6,7,4,6,7,4,3,5,6,7,4,3
"1260",2234,60,55,0.498928888057936,-0.639959502779497,84.4,60,70,25,100,0,0,66.7,22.2,0,8.3,5,5,7,6,6,7,6,5,3,5,5,5,3,3
"1261",2235,80,80,-0.361748729468118,0.790386881937017,96.9,70,90,91.7,100,100,100,100,0,0,33.3,7,7,7,5,5,7,1,7,7,7,7,7,4,4
"1262",2236,50,50,-1.794776962649,-1.06700536584234,3.1,20,30,25,66.7,0,100,0,0,0,33.3,2,5,7,5,4,5,5,6,2,4,6,6,3,1
"1263",2237,75,65,-0.645772343251715,1.21743274499986,78.1,80,20,41.7,91.7,0,66.7,0,0,0,41.7,6,6,6,7,6,7,7,7,6,7,6,7,2,1
"1264",2238,60,60,0.498928888057936,-0.784023167427203,68.8,80,90,25,100,100,100,100,22.2,11.1,25,4,4,7,2,5,6,2,4,1,6,5,7,4,2
"1265",2239,80,60,-1.50644996077777,0.929305415704448,71.9,100,90,25,100,0,0,0,11.1,0,41.7,3,5,5,5,6,6,6,6,4,6,4,6,5,1
"1266",2239,80,60,-1.50644996077777,0.929305415704448,71.9,100,90,25,100,0,0,0,11.1,0,41.7,4,5,6,4,3,6,6,3,1,6,5,4,5,1
"1267",2240,75,60,-1.50644996077777,-1.06700536584234,87.5,10,10,50,100,0,66.7,0,0,0,25,7,7,7,6,7,7,6,7,7,7,6,7,4,1
"1268",2241,100,85,1.35960650558399,1.36149640964757,87.5,80,80,100,100,100,100,100,66.7,100,41.7,6,6,6,2,3,2,2,4,4,7,6,6,3,5
"1269",2242,80,65,-0.0734217275968895,0.790386881937017,78.1,70,30,25,100,33.3,66.7,0,0,0,33.3,6,6,6,4,5,6,6,6,6,6,6,7,3,2
"1270",2242,80,65,-0.0734217275968895,0.790386881937017,78.1,70,30,25,100,33.3,66.7,0,0,0,33.3,5,5,6,5,6,6,4,5,5,7,5,5,3,2
"1271",2243,40,85,-1.794776962649,-0.928086832074909,87.5,0,10,91.7,100,66.7,0,0,0,0,16.7,6,5,6,3,6,6,6,6,5,5,6,5,2,4
"1272",2245,95,65,-0.645772343251715,-0.49589583813179,81.2,60,80,66.7,100,0,66.7,0,0,0,50,3,5,6,3,4,5,2,4,3,5,5,6,3,3
"1273",2246,40,60,1.07558289180039,-0.928086832074909,90.6,30,90,25,100,0,0,0,0,0,33.3,5,6,7,5,5,4,5,5,7,5,5,6,4,1
"1274",2247,65,75,-0.361748729468118,0.502259552641604,93.8,70,70,100,100,100,100,66.7,33.3,33.3,25,5,7,6,6,5,6,5,6,6,6,5,5,5,1
"1275",2249,55,30,-1.794776962649,-2.35328808591115,0,0,0,33.3,25,0,0,0,0,0,33.3,6,4,7,4,6,6,7,5,3,6,6,4,3,2
"1276",2250,95,40,-1.22242634699417,-0.49589583813179,87.5,40,100,33.3,100,0,100,100,0,66.7,16.7,5,5,6,4,5,6,5,4,4,6,5,6,2,3
"1277",2251,90,85,0.787255889929164,1.36149640964757,100,90,100,58.3,100,100,100,100,0,0,50,3,6,6,5,6,7,3,5,3,6,5,7,5,5
"1278",2252,65,75,-1.794776962649,-0.784023167427203,78.1,0,0,25,25,0,33.3,0,0,0,50,4,5,5,5,5,6,5,6,3,1,5,5,4,1
"1279",2252,65,75,-1.794776962649,-0.784023167427203,78.1,0,0,25,25,0,33.3,0,0,0,50,5,6,7,7,7,6,6,6,2,5,2,5,2,0
"1280",2252,65,75,-1.794776962649,-0.784023167427203,78.1,0,0,25,25,0,33.3,0,0,0,50,4,5,6,5,6,6,5,4,2,2,2,5,4,1
"1281",2253,50,60,-0.645772343251715,-1.06700536584234,93.8,90,100,25,91.7,0,66.7,0,0,0,25,5,6,6,4,5,6,5,5,4,6,5,5,4,1
"1282",2255,70,80,1.07558289180039,1.21743274499986,96.9,90,90,100,100,100,100,100,22.2,100,50,2,6,6,7,4,7,5,4,3,5,6,7,3,2
"1283",2256,50,65,-0.361748729468118,-2.07030588749601,87.5,0,0,25,58.3,0,0,0,0,0,25,4,4,4,4,4,4,4,4,4,4,4,4,4,3
"1284",2256,50,65,-0.361748729468118,-2.07030588749601,87.5,0,0,25,58.3,0,0,0,0,0,25,3,6,7,5,6,6,6,6,6,5,5,5,4,3
"1285",2257,60,45,-2.08310396452022,-0.639959502779497,84.4,0,0,33.3,25,0,33.3,0,0,0,25,1,4,5,2,6,6,2,6,1,2,6,6,4,1
"1286",2258,65,55,-0.934099345122943,-0.784023167427203,100,40,60,25,83.3,0,33.3,0,0,0,41.7,5,6,4,3,4,6,4,4,4,4,5,5,3,2
"1287",2259,65,70,-0.645772343251715,-0.212913639716653,81.2,30,80,91.7,100,0,100,0,0,66.7,16.7,3,6,7,3,5,7,2,7,1,6,6,7,4,2
"1288",2260,90,45,-0.934099345122943,0.0752136895787599,84.4,40,70,100,100,100,100,100,100,22.2,50,5,6,7,5,5,7,2,5,6,6,6,7,4,1
"1289",2261,80,50,-0.934099345122943,-1.06700536584234,56.2,0,0,33.3,66.7,0,0,0,0,0,33.3,4,4,7,6,6,7,5,5,4,5,5,7,2,2
"1290",2261,80,50,-0.934099345122943,-1.06700536584234,56.2,0,0,33.3,66.7,0,0,0,0,0,33.3,3,3,6,4,3,6,3,4,4,6,6,7,3,3
"1291",2261,80,50,-0.934099345122943,-1.06700536584234,56.2,0,0,33.3,66.7,0,0,0,0,0,33.3,5,4,6,6,6,6,6,6,4,6,6,7,2,3
"1292",2262,75,65,-0.934099345122943,-1.06700536584234,90.6,0,0,100,100,33.3,66.7,100,11.1,33.3,25,4,7,6,7,5,7,6,6,1,4,4,6,6,6
"1293",2263,90,45,0.214905274274339,-0.0688499750689463,87.5,50,70,91.7,100,0,66.7,66.7,11.1,11.1,33.3,4,4,4,4,4,4,5,4,4,4,4,4,4,1
"1294",2264,80,65,-0.0734217275968895,-0.639959502779497,75,20,80,25,91.7,0,100,0,0,33.3,41.7,2,2,7,2,5,7,4,6,1,6,2,4,2,1
"1295",2265,60,70,-1.794776962649,0.0752136895787599,90.6,90,100,25,100,0,0,0,0,0,41.7,5,5,3,2,2,7,7,3,3,7,7,7,4,3
"1296",2266,60,60,0.787255889929164,-0.356977304364359,84.4,80,70,58.3,83.3,0,100,0,22.2,66.7,16.7,2,6,7,4,7,6,2,2,1,6,5,5,3,6
"1297",2267,55,65,0.214905274274339,0.929305415704448,96.9,60,60,25,75,0,0,0,0,0,25,1,6,6,6,4,7,2,4,1,7,7,7,4,3
"1298",2268,80,70,-0.361748729468118,0.502259552641604,68.8,60,60,50,100,0,33.3,0,0,22.2,25,3,7,6,5,5,7,4,3,2,6,6,6,2,1
"1299",2269,70,55,1.07558289180039,-0.928086832074909,90.6,70,80,25,100,100,100,100,0,0,16.7,2,5,6,4,6,5,6,3,1,5,5,5,4,1
"1300",2270,70,70,0.787255889929164,0.502259552641604,78.1,40,60,100,100,100,100,100,11.1,11.1,83.3,6,6,2,7,5,7,2,6,5,7,6,7,4,2
"1301",2272,70,55,-0.645772343251715,-1.21106903049005,90.6,20,10,58.3,91.7,100,100,100,0,0,41.7,3,7,5,3,5,7,3,3,4,7,7,7,4,2
"1302",2273,55,55,-1.794776962649,1.07336908035215,87.5,30,50,91.7,100,66.7,100,100,0,0,8.3,6,4,6,4,4,6,6,4,4,5,4,4,3,3
"1303",2274,60,45,-0.645772343251715,-0.639959502779497,71.9,0,0,25,100,100,100,100,0,0,16.7,3,6,4,4,4,6,5,4,2,5,5,5,2,1
"1304",2275,100,75,1.35960650558399,2.21558813577325,87.5,90,90,100,100,100,100,100,66.7,66.7,75,5,5,4,6,3,6,3,5,4,7,7,6,3,6
"1305",2276,65,55,-0.0734217275968895,-0.356977304364359,84.4,70,50,100,91.7,100,100,100,11.1,11.1,16.7,6,5,6,4,4,5,5,7,6,7,7,7,3,6
"1306",2277,95,50,0.498928888057936,-0.0688499750689463,87.5,10,80,25,100,0,0,0,0,0,16.7,4,6,7,6,5,6,5,7,6,4,4,7,2,2
"1307",2278,65,70,1.07558289180039,1.93260593735812,96.9,100,100,25,100,100,100,100,11.1,100,33.3,7,6,4,7,4,6,1,4,7,6,6,6,6,6
"1308",2280,35,55,-1.794776962649,-1.7821785582006,3.1,0,0,33.3,33.3,0,0,0,0,0,33.3,6,6,5,7,2,6,4,3,5,2,2,6,3,1
"1309",2281,65,75,1.35960650558399,-0.0688499750689463,87.5,90,80,100,100,100,100,100,11.1,44.4,41.7,5,3,7,3,4,6,6,5,3,6,5,6,4,1
"1310",2282,85,65,1.07558289180039,-1.06700536584234,100,90,100,25,100,0,100,100,11.1,55.6,25,5,6,6,6,6,6,2,7,3,4,3,6,6,6
"1311",2283,85,95,1.64793350745522,0.219277354226466,100,70,70,41.7,100,100,100,100,44.4,66.7,58.3,6,6,7,2,3,6,4,4,6,6,6,6,3,1
"1312",2284,90,75,0.498928888057936,1.21743274499986,100,80,100,100,100,66.7,100,100,44.4,55.6,83.3,6,7,6,5,6,7,1,6,6,5,6,7,6,6
"1313",2285,80,80,1.07558289180039,-0.49589583813179,100,100,100,100,100,0,100,0,0,100,25,5,6,6,7,4,4,5,4,6,7,4,6,4,1
"1314",2286,80,55,0.498928888057936,1.07336908035215,84.4,60,90,100,100,100,100,100,33.3,44.4,16.7,2,5,5,5,5,6,5,4,1,5,6,6,6,1
"1315",2287,90,75,0.498928888057936,-0.784023167427203,84.4,50,90,100,83.3,100,100,100,44.4,33.3,41.7,6,6,6,5,5,6,3,5,5,6,5,6,4,2
"1316",2288,65,50,-2.08310396452022,-1.49919635978546,0,0,0,33.3,50,0,0,0,11.1,0,50,5,7,7,6,3,6,2,2,6,5,6,7,4,1
"1317",2289,90,100,0.498928888057936,-0.0688499750689463,81.2,90,70,41.7,91.7,0,100,0,0,11.1,33.3,5,5,7,4,5,5,5,6,5,6,3,4,4,3
"1318",2290,55,50,-1.22242634699417,-1.21106903049005,84.4,50,40,83.3,100,0,66.7,100,0,0,25,1,5,6,5,6,5,5,5,1,5,4,5,4,1
"1319",2291,60,50,-0.645772343251715,1.07336908035215,96.9,40,60,91.7,100,100,100,66.7,0,0,33.3,5,6,5,7,5,7,2,6,5,6,5,6,4,6
"1320",2292,85,65,0.787255889929164,-0.49589583813179,87.5,80,100,25,100,0,33.3,100,11.1,0,25,1,4,6,4,6,6,2,4,3,6,4,2,3,1
"1321",2293,60,65,1.07558289180039,1.6444786080627,90.6,0,0,25,100,0,100,100,11.1,0,41.7,5,4,6,6,5,5,3,3,3,6,6,6,3,1
"1322",2294,95,65,1.07558289180039,1.93260593735812,100,100,80,100,100,0,100,100,0,0,33.3,5,5,1,6,6,7,7,6,2,7,7,7,2,2
"1323",2295,95,75,1.35960650558399,0.64632321728931,75,70,70,91.7,100,0,33.3,0,66.7,55.6,8.3,5,7,2,7,5,4,4,3,5,6,3,6,6,4
"1324",2296,55,65,0.214905274274339,0.0752136895787599,87.5,20,100,25,91.7,33.3,100,100,11.1,11.1,33.3,6,7,1,7,1,7,1,2,4,7,7,7,2,3
"1325",2297,75,45,-0.0734217275968895,-0.639959502779497,78.1,10,20,25,100,0,33.3,0,0,0,25,6,7,6,7,7,6,6,5,6,7,6,7,4,2
"1326",2297,75,45,-0.0734217275968895,-0.639959502779497,78.1,10,20,25,100,0,33.3,0,0,0,25,6,5,6,6,5,7,3,5,2,7,4,6,4,2
"1327",2297,75,45,-0.0734217275968895,-0.639959502779497,78.1,10,20,25,100,0,33.3,0,0,0,25,3,4,6,3,7,7,5,6,4,6,6,6,4,1
"1328",2298,95,75,1.35960650558399,1.36149640964757,78.1,100,100,25,100,100,0,100,11.1,100,33.3,6,6,6,5,4,5,2,5,5,7,4,5,3,1
"1329",2298,95,75,1.35960650558399,1.36149640964757,78.1,100,100,25,100,100,0,100,11.1,100,33.3,6,6,6,5,5,6,3,4,5,6,5,5,4,1
"1330",2299,45,60,0.787255889929164,-0.212913639716653,84.4,60,90,100,100,0,0,0,0,0,25,6,4,6,4,6,6,3,4,1,5,6,7,4,3
"1331",2300,80,70,0.498928888057936,0.790386881937017,87.5,60,90,25,100,100,100,100,66.7,77.8,58.3,4,4,6,6,4,4,4,4,4,5,6,6,4,6
"1332",2301,75,80,0.787255889929164,0.219277354226466,90.6,50,80,91.7,100,100,100,100,77.8,88.9,33.3,6,7,6,7,6,6,2,6,7,7,7,7,4,3
"1333",2302,100,75,1.07558289180039,-0.49589583813179,90.6,0,30,25,50,0,0,0,0,0,16.7,5,5,6,4,5,6,4,4,5,6,6,7,3,2
"1334",2303,35,40,0.787255889929164,-0.212913639716653,68.8,40,60,25,58.3,0,100,0,0,0,8.3,3,4,7,6,3,5,5,5,2,6,6,6,3,3
"1335",2304,70,75,1.35960650558399,1.6444786080627,96.9,0,0,25,75,0,100,0,11.1,0,25,2,6,7,4,5,7,2,4,1,5,5,4,4,3
"1336",2304,70,75,1.35960650558399,1.6444786080627,96.9,0,0,25,75,0,100,0,11.1,0,25,1,6,7,7,4,7,4,4,1,6,4,2,4,2
"1337",2304,70,75,1.35960650558399,1.6444786080627,96.9,0,0,25,75,0,100,0,11.1,0,25,1,6,6,7,6,7,4,3,1,6,5,4,4,3
"1338",2305,50,55,-1.22242634699417,-0.49589583813179,75,60,80,91.7,83.3,66.7,100,100,11.1,0,41.7,3,6,1,2,5,7,3,6,3,5,2,3,4,6
"1339",2306,60,45,-1.50644996077777,0.502259552641604,90.6,0,0,25,100,66.7,100,100,33.3,33.3,33.3,7,7,2,1,1,7,7,7,7,5,6,7,6,1
"1340",2307,40,60,-0.934099345122943,-0.928086832074909,78.1,20,40,25,91.7,0,100,100,11.1,0,50,6,6,6,6,6,1,7,7,4,4,3,6,4,4
"1341",2308,100,90,1.35960650558399,0.929305415704448,100,100,100,100,100,100,100,100,100,100,91.7,7,7,3,7,7,7,1,7,7,7,7,7,4,6
"1342",2309,50,70,-2.08310396452022,-0.356977304364359,78.1,0,0,50,83.3,0,0,0,0,0,8.3,4,4,4,4,4,4,4,4,4,5,6,5,4,3
"1343",2309,50,70,-2.08310396452022,-0.356977304364359,78.1,0,0,50,83.3,0,0,0,0,0,8.3,3,4,5,2,4,4,4,4,1,5,5,5,4,2
"1344",2310,70,60,-0.0734217275968895,1.21743274499986,0,50,40,100,100,0,100,0,0,33.3,41.7,5,7,6,7,4,7,1,6,4,6,6,5,4,2
"1345",2311,95,95,1.07558289180039,0.358195887993897,81.2,90,60,91.7,100,100,100,100,33.3,22.2,41.7,1,1,6,1,3,3,1,7,7,6,6,6,6,6
"1346",2312,85,55,-0.0734217275968895,-0.212913639716653,90.6,80,50,91.7,100,100,100,100,44.4,100,16.7,7,7,5,6,3,6,3,6,6,7,7,7,6,6
"1347",2313,90,70,1.07558289180039,1.36149640964757,100,100,100,91.7,100,100,100,100,100,100,83.3,7,6,6,5,3,4,2,4,6,6,5,5,6,6
"1348",2314,95,40,0.787255889929164,0.219277354226466,100,90,100,100,100,0,0,0,0,0,41.7,7,7,7,7,5,7,7,7,1,7,7,7,6,1
"1349",2316,70,55,-0.0734217275968895,1.78854227271041,93.8,30,60,33.3,100,33.3,66.7,66.7,22.2,22.2,50,4,5,5,6,4,4,6,6,4,5,5,5,4,3
"1350",2317,90,70,0.787255889929164,-0.356977304364359,93.8,90,90,100,100,100,100,66.7,11.1,77.8,25,3,4,6,2,6,6,2,5,2,7,6,6,4,2
