id_code,cohort,start_time,end_time,duration,USborn,18plus,RUniYrs,School year,major,ratereading,ratewriting,ratespeaking,accent,born outside,engfirst,polideo,partypick,agecomeus,ssn,religion,othrel,denom,collcredits,englevel,firstlang,prevexp,expparticip,firstlogin,FathEd,FathOcc,MothEd,Income,class,gender,SelfIncome,marital,comfyspkreadeng,turn18quarter,gpa,mothocc,closerparty,Ethnic,hispdetail,hispother,asiandetail,asianother,ethdenomination,affirmgoodfaith,usemydata,birthdate,plan4yearuni,age,wheremomborn,wheremomraised,wheredadborn,wheredadraised,stateborn,Motheth,mothethexp,fatheth,fathethexp,socpsychclass,missionfoothill,majorconc,highestdegstrin,otherdegree,SES,acknowledge,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,learnid_1,learnid_2,learnid_3,gms.in_1,gms.in_2,wmnpromote,geninequalex,geninequalprob,geninequalhigh,discrimnoprob,discrimjobs,sexisttv,menwomeneq,womenmenop,opsociety,allgrpadvance,lowtohighstatus,certaingroups,definementor,hopementee,goalsmentor,somementor,benfitmentor,gaystraight,pellgrant,declaremaj,changingmaj,commonmaj,howbalancdist,underforty,averagpersdist,typicalsucdist,typicalunsuc,genderhappens,oppgender,govpolicydont,unfairfavorgen,risefallgender,uniquegender,govpolicybad,SEC532,SEC533,chairparts,spatialrel,diagrams,math1,math2,math3,math4,math5,math6,math7,math8,math9,math10,math11,math14,math15,math16,howmanymath,mathposthigh
76495,Fall17,10/6/2017 5:58,10/6/2017 6:23,25,0,1,0,2,Biology,5,4,4,0,Indonesia,0,4,5,2,0,2,N/A,4,0,5,Bahasa Indonesia,0,N/A,"Yes, this is my first time in the REP",2,Contractor,5,8,5,2,14,1,1,2,3.95,Entrepreneur,2,4,8,N/A,6,Indonesian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/2/1999,6,18,"Karawang, Indonesia","Karawang, Indonesia","Jakarta, Indonesia","Jakarta, Indonesia",West Java,4,N/A,4,N/A,2,2,10,3,[Decline to Answer],8,1,2,2,2,4,4,5,5,5,6,2,4,6,4,4,3,4,4,3,5,5,5,5,3,3,"For me, mentor would be someone who guides his/her mentee to help reach a certain goal or to help him/her stay on the right track when reaching that goal.",Values,I would love to work on my academic & a few personal life goals,1,I ended up being really close to my mentor that I consider him almost like a family member. We work on personal growth & spiritual related goals.,2,2,1,"For now, nope. I plan on using my major as my basic knowledge and to give me the experience in order to invent something in the future.",Because they discover something different that they're more passionate at or another opportunity is given from changing the major,45,1,40,50,35,3,2,4,3,2,6,4,170,24,4,5,5,5,5,3,2,2,5,2,5,4,1,Math 48C,"1, 2, 3, 4, 5, 6","Algebra 2014, Geometry 2016, Pre-Calculus/Trigonometry 2017, Calculus 2017",Probability 2017,4,1
76498,Fall17,10/7/2017 12:00,10/7/2017 12:44,44,1,1,0,2,Psychology,3,3,3,1,N/A,1,2,6,0,0,1,N/A,1,0,5,English,0,N/A,"Yes, this is my first time in the REP",5,Computer engineer,5,10,5,1,4,1,1,2,3.1,Translator,1,4,8,N/A,2,Asian American,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/19/1999,5,18,"Moji-ku, Kita-kyushu province, Japan","Moji-ku, Kita-kyushu province, Japan","Salinas, CA, USA","Salinas, CA, USA",CA,4,Asian,4,Asian American,2,2,10,3,N/A,5,1,4,4,1,7,6,6,5,4,4,3,6,6,5,5,5,3,5,3,3,3,6,6,5,5,A person who assists another to help them succeed,To learn life lessons that come with experience,Perseverance,1,This person has created me to be a patient and kind person from the ground up,2,2,1,"No, I have not found anything more interesting than psychology","Society's needs, Didn't like the subject",30,1,25,25,10,2,2,4,3,2,3,6,90,22,6,5,5,5,5,6,5,5,7,5,6,4,1,Statistics,"1, 2, 5","Algebra in 2012, Geometry in 2013 , Statistics in 2016",N/A,4,1
76501,Fall17,10/4/2017 19:46,10/4/2017 20:13,27,0,1,4,4,"English, Psychology, Child Development",4,4,4,0,N/A,1,4,5,0,1,7,"Believe in God, but not baptized.",1,64,5,English,0,N/A,"Yes, this is my first time in the REP",2,Job scheduling for a furniture company,3,3,4,2,1,2,1,2,369,High school nurse,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",3/8/1994,6,23,San Jose CA US,San Jose CA US,San Jose CA US,San Jose CA US,CA,1,N/A,1,N/A,2,1,10,4,[Decline to Answer],5,1,5,4,4,5,4,6,4,4,5,2,6,6,6,6,5,2,5,4,4,3,2,2,5,5,[Decline to Answer],[Decline to Answer],Becoming the best teacher I can be,2,[Decline to Answer],3,1,1,No. I want to become a kindergarten teacher,"Change of interest, life events",45,1,15,35,20,6,3,4,5,5,4,5,115,32,5,4,6,4,4,6,2,4,7,3,3,2,2,Statistics (Math 10),"1, 2, 5",[Decline to Answer],[Decline to Answer],3,4
76504,Fall17,9/28/2017 11:09,9/28/2017 11:44,35,1,1,1,2,Nursing,4,4,4,1,N/A,0,3,1,0,1,2,N/A,2,95,5,Visaya,0,N/A,"Yes, this is my first time in the REP",1,Auto mechanic,4,11,3,2,14,1,1,2,1.99,Medical Lab Scientist,4,4,8,N/A,4,N/A,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",4/26/1989,3,28,"Talisay, Cebu, Philippines","Talisay, Cebu, Philippines","San remijio, Cebu, Philippines","San remijio, Cebu, Philippines",CA,4,Filipino,4,Filipino,1,2,10,3,[Decline to Answer],6,1,2,6,2,3,2,2,5,5,5,2,6,6,6,6,5,1,6,2,1,5,3,3,7,7,"Someone who helps guide you through something, someone you look up to for advice.",guidance and constructive criticism,"time management and being successful with As in all my classes, being able to complete extra assignments",1,They have provided me with mental and emotional support. They have also guided me through school based on their experiences and knowledge of college. They helped me financially by helping me find resources that would help me financially.,2,2,1,"No, Nursing is perfect for me, my interests, and my situation with being a single mother.",Life situations change. Interests change. For economic reasons.,50,1,60,40,50,2,7,3,7,5,7,7,200,38,7,5,7,2,2,7,5,7,7,6,7,3,2,statistics,"1, 2, 5","algebra 2014, geometry 2007, statistics 2016",[Decline to Answer],3,1
76507,Fall17,9/28/2017 10:06,9/28/2017 10:28,22,1,1,1 year,3,International Relations and Business Management,5,5,5,1,N/A,1,2,1,0,1,6,N/A,1,77,5,English,1,[Decline to Answer],"Yes, this is my first time in the REP",4,Post-Doctorate Administrator for the School of Medicine at Stanford University,5,12,5,1,14,1,1,2,3.22,Project Manager for IT Services at Stanford University,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",10/4/1996,7,20,"Orleans, Vermont, USA","Orleans, Vermont, USA","Widnes, Manchester, England","Widnes, Manchester, England",CA,1,She is of French Canadian/Native American decesent,1,"My father is of English, Irish, Scottish, Spanish, Dutch and Russian decesent",1,2,10,3,[Decline to Answer],8,1,2,2,2,6,4,5,4,3,4,2,6,6,6,6,6,2,5,2,5,5,5,5,6,5,"Someone who shapes your view of your self, your community and the world in such a way that you are inspired to take on their values in order to help benefit society.",Different ways of thinking about/seeing the world around me,Working towards the career I want and the life I want to live,2,[Decline to Answer],2,2,1,No because I believe that an International Relations/Business Management degree would set me up for a wide variety of careers and path and I value choice in my life.,They discovered an unknown passion or interest in another subject,40,1,45,25,20,3,2,4,2,5,3,5,130,24,6,6,6,5,4,6,6,5,7,3,7,4,2,General Statistics,"1, 2, 3, 4, 5","Algebra in 2009, 2010; Geometry in 2012; Pre-Calc/Trig in 2013, 2014; Statistics in 2015, 2017",[Decline to Answer],4,3
76510,Fall17,9/28/2017 10:30,9/28/2017 11:10,40,0,1,1,3,Nursing,4,4,3,0,Honduras,0,2,1,1,1,2,N/A,4,60.5,5,Spanish,0,N/A,"Yes, this is my first time in the REP",1,Boat Captain,1,3,2,2,14,1,1,2,3.42,House Cleaner,2,3,5,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",2/7/1998,6,19,"Santa Barbara, Honduras","La Ceiba, Honduras","La Ceiba, Honduras","La Ceiba, Honduras",LCE,3,N/a,3,N/A,1,2,10,3,[Decline to Answer],6,1,1,1,1,7,7,7,4,6,4,3,6,5,7,7,6,2,6,2,2,2,5,5,7,4,Someone who helps you through problems beyond your capability,processes and steps that help me be successful at a certain subject or overall,to be successful,1,"i was able to obtain a good grade in chemistry from an assigned mentor, my goal was to pass the class.",2,1,1,"No, because i know it's what i want to do",because they do not feel motivation towards that career,0,1,15,50,0,6,6,1,4,5,3,7,65,32,7,6,6,7,7,2,7,4,6,3,5,5,1,Statistics,"1, 2, 3",[Decline to Answer],[Decline to Answer],4,2
76513,Fall17,9/28/2017 11:29,9/28/2017 11:59,30,1,1,0,2,Undeclared,3,3,3,1,n/a,0,3,1,0,1,2,n/a,2,0,4,Spanish,0,n/a,"Yes, this is my first time in the REP",7,paints houses,1,6,2,2,14,1,1,2,2,restaurant cook,2,3,1,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",3/22/1999,2,18,El Salvador,El Salvador,Mexico,Mexico,CA,3,n/a,3,n/a,2,1,10,3,[Decline to Answer],2,1,2,1,2,6,6,7,3,5,4,1,6,5,6,5,6,3,5,3,4,4,5,4,4,5,Someone that helps you understand a certain topic,[Decline to Answer],[Decline to Answer],2,[Decline to Answer],2,2,2,[Decline to Answer],[Decline to Answer],40,1,40,40,25,6,4,2,4,4,4,6,145,30,5,4,5,5,4,4,4,5,6,5,4,5,2,Algebra 2,"1, 2",Algebra 2 in 2016,[Decline to Answer],3,1
76516,Fall17,9/28/2017 11:02,9/28/2017 11:19,17,1,1,1,3,Psychology,4,3,4,1,N/A,1,3,1,0,1,6,N/A,7,5,5,English,0,N/A,"Yes, this is my first time in the REP",1,Electrician,5,10,4,2,14,1,1,2,3,Accountant,2,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/8/1998,6,19,"San Francisco, California, United States","Sunnyvale, California, United States","San Bruno, California, United States","San Mateo, California, United States",California,1,N/A,1,N/A,2,2,10,3,[Decline to Answer],5,1,2,4,3,7,7,7,6,6,6,2,6,6,5,5,3,3,5,3,3,5,6,6,5,5,Someone you can look up to,to have a better perspective of life,[Decline to Answer],1,they've helped me become a better person with better lifestyles,2,2,1,"no, I love psychology",because they are unhappy with what they're studying,50,1,45,85,45,5,6,3,4,5,6,7,225,36,5,4,7,5,7,6,3,6,7,1,6,5,1,Elementary Statistics,"1, 2, 5",Algebra in 2017,[Decline to Answer],4,4
76519,Fall17,10/2/2017 18:10,10/2/2017 18:49,39,0,1,Completed? Maybe 2,5,Hospitality,3,3,4,1,Vietnam,0,6,5,1,1,7,Catholic,2,Not a lot because I've fallen out of the school wagon but I'm picking myself up,5,Vietnamese,0,N/A,"Yes, this is my first time in the REP",2,Electronics Testing,2,1,1,1,1,1,1,2,Again I am not too sure because I just signed back up for school,Front Desk for Dentist,2,4,8,N/A,5,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.","February 26th, 1996",6,21,"Saigon, Vietnam","Saigon, Vietnam","Saigon, Vietnam","Saigon, Vietnam","Saigon, Vietnam",4,N/A,4,N/A,6,2,10,3,N/A,2,1,3,3,3,6,5,7,3,4,3,2,6,6,7,7,6,2,6,1,2,2,3,3,6,5,Someone who understands you and what you're going through. Someone who always has helping words of encouragement. Someone who you can be yourself around at the same time try to impress at all times,A tight knit life long relationship,Getting my self to be more motivated and inspired to achieve great things,1,A mentor of mine would be a Frere at my my church group who inspires me to always be a helping hand towards the less fortunate.,2,1,1,No because I feel like hospitality is a perfect fit for me. This is my first year trying it out,Doesn't fit,15,1,5,15,30,6,5,6,5,5,3,6,65,36,6,5,7,2,5,3,2,3,4,5,5,2,2,I am not,"1, 2, 3",Pre-Calculus 2014,N/A,4,1
76522,Fall17,9/28/2017 12:34,9/28/2017 13:13,39,0,1,3years,4,child development,1,2,2,0,China,0,5,5,2,1,2,N/A,7,30,3,chinese,0,[Decline to Answer],"Yes, this is my first time in the REP",2,driver,1,1,2,2,14,3,1,2,3,business,3,4,8,N/a,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/11/1979,5,38,china,china,china,china,china,4,chinese,4,chinese,2,1,10,4,[Decline to Answer],4,1,6,6,6,6,7,6,5,4,4,3,4,5,5,4,4,3,4,3,4,3,5,4,5,5,teacher,talk too much,get ideas,1,suggestions,2,2,1,"yes, easy to find job",money,40,1,45,40,60,4,5,5,4,5,5,5,185,33,5,5,6,5,5,6,6,6,6,5,6,3,2,algebra,1,algebra 2008,[Decline to Answer],1,1
76525,Fall17,9/28/2017 12:40,9/28/2017 13:10,30,0,1,2,3,Anthropology,3,3,3,1,Israel,0,3,1,2,0,7,"Believe in God, but do not practice any religion",7,184,3,Swedish,0,[Decline to Answer],"Yes, this is my first time in the REP",3,Engineer,2,9,4,1,14,1,1,2,375,Not working,2,4,8,N/A,6,Israeli,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",101592,5,24,"Sundsvall, Sweden","Sundsvall, Sweden","Sundsvall, Sweden","Sundsvall, Sweden",SW,1,N/A,1,N/A,2,2,10,3,[Decline to Answer],5,1,3,3,2,6,5,6,5,5,6,4,6,3,7,7,7,1,1,1,2,3,3,3,5,5,"Someone that help me understand my strengths and weaknesses, and helps me improve on both. Also a friend!","A friendship, so that I do not only see the person as a mentor, but the individual behind the title",Gain knowledge even outside the field,1,A friendship that is growing more than just in my field,2,2,1,I am not since I have been working within the field for a long time and I have not stopped loving it,"Never reflected on own core values, and makes decision based on the idea of happiness rather then the feeling of it",30,1,25,30,5,2,3,6,2,2,5,3,90,23,4,4,4,4,5,6,3,4,5,5,5,4,2,N/A,"1, 2, 5",Statistics in 2016,[Decline to Answer],2,3
76528,Fall17,9/28/2017 12:52,9/28/2017 13:30,38,1,1,3,5,Kinesiology,5,5,5,0,N/A,1,3,7,0,1,2,N/A,2,90 units,5,yes,0,N/A,"Yes, this is my first time in the REP",5,"Vice President of West Coast Berry Sales, Naturipe",5,12,4,2,14,1,1,2,3.8,pharmaceutical sales representative,2,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/2/1996,7,21,"Bakersfield, California, United States of America","Bakersfield, California, United States of America","Hanford, California, United States of America","Riverdale, California, United States of America",CA,1,N/A,1,N/A,2,1,10,4,[Decline to Answer],4,1,1,1,1,7,7,7,6,6,6,1,6,5,7,7,7,1,7,1,5,2,5,5,7,7,"someone who you look up to, can learn from, and respect.",[Decline to Answer],[Decline to Answer],1,[Decline to Answer],2,2,1,No,[Decline to Answer],30,1,30,30,20,6,5,1,7,6,1,7,110,33,3,2,6,4,3,7,6,7,7,6,2,1,2,statistics,"1, 2, 5",[Decline to Answer],[Decline to Answer],3,1
76531,Fall17,10/6/2017 13:50,10/6/2017 14:52,62,0,1,3,7,General Social Science,4,5,4,1,taiwan,0,3,6,1,1,6,N/A,1,110,5,Mandarin,0,N/A,"No,  I have been in the REP before and made a new account.  If so STOP-log out and contact the REP Admin with your course number, section, or CRN.",5,Buisness,2,11,4,1,4,1,1,2,2.5,N/A,2,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/26/1992,3,25,China,China,China,China,Taiwan,4,N/A,4,N/A,1,2,10,3,[Decline to Answer],5,1,1,1,1,7,7,7,4,3,3,1,5,5,7,7,7,1,6,1,2,2,4,5,6,6,Helpful. guide.,Guidance,Life,1,[Decline to Answer],2,2,1,[Decline to Answer],Uninterested in the original major,40,1,45,40,30,5,5,4,4,5,3,5,155,31,6,6,5,1,4,7,1,6,6,6,6,1,2,"Algebra, Geometry","1, 2",Geometry in 2017,[Decline to Answer],3,3
76534,Fall17,9/28/2017 14:29,9/28/2017 15:29,60,1,0,None,2,Psychology,4,3,5,0,N/A,1,1,1,0,1,4,N/A,1,3,5,English,0,N/A,"Yes, this is my first time in the REP",2,Civil Engineer,4,12,4,2,14,1,1,0,4,Interventional Radiology Technologist,2,8,8,N/A,7,N/A,Iranian,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1/31/2000,6,17,"Mashad, Iran","Mashad, Iran","Tehran, Iran","Tehran, Iran",CA,6,Iranian,6,Iranian,2,1,10,3,[Decline to Answer],8,1,1,1,1,6,7,7,4,5,3,3,2,5,7,7,7,1,6,2,2,2,2,2,5,5,I define a mentor as someone who can guide you through life and lend their help in any way they can along the way.,The most important thing I hope to get out is more knowledge on things that I already know or don't know at all.,I hope to work towards being more independent and trusting my own capabilities.,1,I reached out to a therapist in San Francisco when I decided I wanted to be a therapist and she helped me map out my goals and hopes for my future. I am very grateful to have had her along the way.,2,2,1,"No, I am keeping a psychology major since I want to be a therapist and because psychology interests me.",They are no longer passionate about what they chose and/or they no longer see themselves doing what they once thought they would.,5,2,35,0,45,7,2,1,3,2,6,6,85,27,1,4,7,2,3,7,2,3,6,2,3,2,2,High school Trig/Pre Calc,"1, 2, 3","Algebra 1 in 2013, Geometry in 2014, Algerbra 2 in 2015, Trig/Pre Calc 2016",[Decline to Answer],4,1
76537,Fall17,10/3/2017 23:16,10/4/2017 0:00,44,0,1,2,3,accounting,4,4,3,0,Philippines,0,3,1,2,1,2,N/A,2,90,4,Filipino,0,[Decline to Answer],"Yes, this is my first time in the REP",5,Entrepreneur,1,4,2,2,3,1,1,2,3.45,Deceased,2,4,6,N/A,4,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",6/23/1979,6,38,Philippines,Philippines,Philippines,Philippines,Leyte,4,Filipino,4,Filipino,1,2,10,4,[Decline to Answer],6,1,1,1,1,6,7,7,5,5,4,4,4,6,6,6,5,5,5,3,3,6,6,6,2,4,A mentor is an adviser or a person who helps you to be succesfull.,To be succesfull and atain my goal,[Decline to Answer],1,Finishing college to get a better job,2,1,1,AA Accounting,[Decline to Answer],40,1,40,35,30,2,5,2,5,3,5,6,145,28,6,5,6,3,5,6,6,5,6,2,6,3,1,statistics,1,algebra in 2016,[Decline to Answer],3,5
76540,Fall17,9/28/2017 14:56,9/28/2017 15:16,20,0,1,3,4,Nursing,4,3,3,0,N/A,1,6,1,0,1,7,Catholic,2,66,4,English,0,N/A,"Yes, this is my first time in the REP",5,Mail Carrier,3,12,4,2,8,2,1,2,2.8,Mail Carrier,2,4,8,N/A,4,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/29/1986,3,31,"Manila,Philipines ,Asia","Bico,Philipines, Asia","Panginsanan,Philipines, Asia","Panginsanan,Philipines, Asia",CA,4,N/A,4,N/A,7,1,10,2,[Decline to Answer],6,1,3,3,3,7,7,7,6,6,6,3,6,3,6,6,6,3,6,6,3,3,3,3,7,5,A leader,Discussing my future goals,[Decline to Answer],1,Finishing school,2,2,1,"No, I have been working hard to get my nursing degree",Job Security,20,1,15,15,50,7,5,3,7,5,3,6,100,36,5,6,6,5,6,7,6,6,7,6,6,3,2,Intermediate Algebra,"1, 2, 5",2015,2015,3,4
76543,Fall17,9/28/2017 15:35,9/28/2017 16:00,25,1,1,1,3,Aerospace Engineering,5,5,4,1,N/A,1,4,1,0,1,6,N/A,1,22.5,5,English (American),0,N/A,"Yes, this is my first time in the REP",5,County Sherriffs Officer,5,11,5,1,14,1,1,2,3.2,Realator,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/12/1996,6,20,"Cupertino, California, USA","Cupertino, California, USA","Saratoga, California, USA","Saratoga, California, USA",CA,1,N/A,1,N/A,2,2,4,3,N/A,7,1,3,5,3,5,5,6,6,6,6,4,6,6,7,6,2,2,3,1,3,2,6,7,5,5,A person that provides help to another person,The knowledge of the Mentor's experience,Self reliance,1,"They have provided me with the knowledge to excel at what I was doing, and eventually become a mentor to others",2,2,1,"No, because I am very passionate in my major.",Realizing that their major does not result in the job they want.,40,1,25,30,15,4,1,3,3,2,3,5,110,21,6,7,5,6,7,7,6,3,6,6,2,1,2,Entry level Calc,"1, 2, 3, 4, 5","Algebra 2011, Geometry 2102, Pre-Calc/Trig 2013, Calculus 2014, '15",N/A,4,2
76546,Fall17,9/28/2017 16:08,9/28/2017 16:24,16,1,0,0,1,Desired for Computer Science,2,2,2,0,N/A,0,4,5,0,1,6,N/A,1,3,4,Catonese,0,N/A,"Yes, this is my first time in the REP",7,I don't know,6,7,4,1,14,1,0,0,3.9,Nurse,3,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/27/2000,6,16,Hong Kong,Hong Kong,Hong Kong,Hong Kong,CA,4,Chinese,4,Chinese,2,1,2,1,[Decline to Answer],6,1,6,4,4,4,4,5,6,6,6,5,5,7,6,5,4,3,5,4,7,4,6,6,6,6,[Decline to Answer],[Decline to Answer],[Decline to Answer],1,[Decline to Answer],,,2,N/A,[Decline to Answer],50,2,60,80,50,6,1,4,4,2,6,6,240,29,7,5,7,6,7,7,5,5,7,1,7,7,1,Pre-Calculus,"1, 2",[Decline to Answer],[Decline to Answer],3,3
76549,Fall17,9/28/2017 16:18,9/28/2017 16:59,41,0,1,1,3,Business Management,4,4,4,1,Israel,1,2,1,1,1,5,N/A,1,72,5,English and Hebrew,0,N/A,"Yes, this is my first time in the REP",5,IT,6,13,5,2,14,1,1,2,3.37,Math Tutor,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/7/1998,6,18,"Haifa, Israel","Haifa, Israel","Haifa, Israel","Haifa, Israel","Haifa, Israel",1,N/A,1,N/A,1,2,10,3,[Decline to Answer],7,1,3,3,3,6,4,3,6,5,5,2,6,5,7,6,6,1,5,1,1,1,3,2,5,3,Someone who helps you understand something better.,To understand how to act in certain situations in life.,Improving my frustration and learning to argue properly,2,[Decline to Answer],2,2,1,No because I want to make a career out of this major,They realize they want to do something else as a future career,30,1,50,50,15,5,5,3,6,4,5,6,145,34,7,6,7,6,7,6,5,5,6,2,4,5,2,Statistics,"1, 2, 3, 4, 5","Algebra 1 in 2012, Geometry in 2013, Algebra 2/Trig in 2014, Pre-Calculus/Trig in 2015, Calculus 1A in 2016, Calculus 1B in 2016, Statistics in 2016",[Decline to Answer],4,3
